level,unit,unitTitle,moduleId,moduleTitle,topics,id,lemma,pos,gender,plural,en,example,forms,aux,separable,reflexive,prep,case,comparative,superlative,rank,note,audio
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,zusammenhalt,Zusammenhalt,noun,der,,"solidarity, cohesion",In unserer Straße ist der Zusammenhalt groß.,,,,,,,,,34099,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,solidaritaet,Solidarität,noun,die,Solidaritäten,solidarity,In der Krise zeigen die Leute Solidarität.,,,,,,,,,19342,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,gerechtigkeit,Gerechtigkeit,noun,die,Gerechtigkeiten,justice,Über Gerechtigkeit reden wir im Kurs oft.,,,,,,,,,2350,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,chancengleichheit,Chancengleichheit,noun,die,,equal opportunity,Chancengleichheit beginnt in der Schule.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,obdachlosigkeit,Obdachlosigkeit,noun,die,Obdachlosigkeiten,homelessness,Gegen Obdachlosigkeit tut die Stadt sehr wenig.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,hilfsorganisation,Hilfsorganisation,noun,die,Hilfsorganisationen,aid organisation,Diese Hilfsorganisation arbeitet in vielen Ländern.,,,,,,,,,49855,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,freiwilligendienst,Freiwilligendienst,noun,der,Freiwilligendienste,voluntary service,Nach der Schule macht sie einen Freiwilligendienst.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,nachbarschaftshilfe,Nachbarschaftshilfe,noun,die,Nachbarschaftshilfen,neighbourhood help,Die Nachbarschaftshilfe kauft für ältere Leute ein.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,mittelschicht,Mittelschicht,noun,die,Mittelschichten,middle class,Die Mittelschicht zahlt die meisten Steuern.,,,,,,,,,41781,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,reichtum,Reichtum,noun,der,Reichtümer,wealth,Reichtum macht nicht immer glücklich.,,,,,,,,,6524,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,altersarmut,Altersarmut,noun,die,,poverty in old age,Altersarmut ist ein großes Problem.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,integration,Integration,noun,die,Integrationen,integration,Die Integration braucht Zeit und Geduld.,,,,,,,,,28677,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,gleichstellung,Gleichstellung,noun,die,Gleichstellungen,equality,Über Gleichstellung diskutieren wir im Kurs.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,teilhabe,Teilhabe,noun,die,–,participation,Ohne Sprache ist Teilhabe sehr schwer.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,benachteiligung,Benachteiligung,noun,die,Benachteiligungen,disadvantage,Gegen Benachteiligung im Beruf gibt es Gesetze.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,ausgrenzung,Ausgrenzung,noun,die,Ausgrenzungen,exclusion,Ausgrenzung in der Schule macht Kinder krank.,,,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,unterstuetzen,unterstützen,verb,,,to support,Meine Familie unterstützt mich sehr.,unterstützt|unterstützte|unterstützt,haben,,,,,,,2658,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,ausgrenzen,ausgrenzen,verb,,,to exclude,Niemand darf hier andere Kinder ausgrenzen.,grenzt aus|grenzte aus|ausgegrenzt,haben,true,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,benachteiligen,benachteiligen,verb,,,to disadvantage,Dieses Gesetz benachteiligt viele Familien.,benachteiligt|benachteiligte|benachteiligt,haben,,,,,,,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,engagieren,engagieren,verb,,,to get involved,Im Verein engagiere ich mich seit Jahren.,engagiert|engagierte|engagiert,haben,,true,,,,,9484,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,spenden,spenden,verb,,,to donate,Für die Hilfsorganisation spenden wir jeden Monat.,spendet|spendete|gespendet,haben,,,,,,,4982,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,sozial,sozial,adj,,,social,Die soziale Hilfe kommt von der Gemeinde.,,,,,,,sozialer,am sozialsten,19263,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,solidarisch,solidarisch,adj,,,in solidarity,In der Nachbarschaft sind alle sehr solidarisch.,,,,,,,solidarischer,am solidarischsten,,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,obdachlos,obdachlos,adj,,,homeless,In der Stadt sind viele Menschen obdachlos.,,,,,,,,,14054,,
B1,b1-41,Soziales & Zusammenhalt,,,gesellschaft,reich,reich,adj,,,rich,Diese Familie ist sehr reich.,,,,,,,reicher,am reichsten,1195,,
B1,b1-42,Polizei & Strafrecht,,,recht,strafanzeige,Strafanzeige,noun,die,Strafanzeigen,criminal complaint,Nach dem Diebstahl macht sie eine Strafanzeige.,,,,,,,,,,,
B1,b1-42,Polizei & Strafrecht,,,recht,ermittlung,Ermittlung,noun,die,Ermittlungen,investigation,Die Ermittlungen dauern noch einige Wochen.,,,,,,,,,5273,,
B1,b1-42,Polizei & Strafrecht,,,recht,verdacht,Verdacht,noun,der,Verdachte,suspicion,Gegen ihn gibt es nur einen Verdacht.,,,,,,,,,3028,,
B1,b1-42,Polizei & Strafrecht,,,recht,festnahme,Festnahme,noun,die,Festnahmen,arrest,Nach der Festnahme kommt er vor Gericht.,,,,,,,,,9147,,
B1,b1-42,Polizei & Strafrecht,,,recht,gefaengnis,Gefängnis,noun,das,Gefängnisse,prison,Im Gefängnis darf man Besuch bekommen.,,,,,,,,,790,,
B1,b1-42,Polizei & Strafrecht,,,recht,geldstrafe,Geldstrafe,noun,die,Geldstrafen,fine,Statt Gefängnis bekommt er eine Geldstrafe.,,,,,,,,,24773,,
B1,b1-42,Polizei & Strafrecht,,,recht,bewaehrung,Bewährung,noun,die,Bewährungen,probation,Die Strafe bekommt er auf Bewährung.,,,,,,,,,5068,,
B1,b1-42,Polizei & Strafrecht,,,recht,opfer,Opfer,noun,das,Opfer,victim,Das Opfer bekommt Hilfe von der Beratungsstelle.,,,,,,,,,791,,
B1,b1-42,Polizei & Strafrecht,,,recht,taeter,Täter,noun,der,Täter,perpetrator,Den Täter sucht die Polizei noch.,,,,,,,,,2598,,
B1,b1-42,Polizei & Strafrecht,,,recht,verteidigung,Verteidigung,noun,die,Verteidigungen,defence,Für die Verteidigung braucht er einen Anwalt.,,,,,,,,,3061,,
B1,b1-42,Polizei & Strafrecht,,,recht,staatsanwalt,Staatsanwalt,noun,der,Staatsanwälte,public prosecutor,Der Staatsanwalt stellt viele Fragen.,,,,,,,,,3198,,
B1,b1-42,Polizei & Strafrecht,,,recht,ordnungsamt,Ordnungsamt,noun,das,Ordnungsämter,public order office,Das Ordnungsamt kontrolliert die Parkplätze.,,,,,,,,,,,
B1,b1-42,Polizei & Strafrecht,,,recht,bussgeldbescheid,Bußgeldbescheid,noun,der,Bußgeldbescheide,fine notice,Der Bußgeldbescheid kommt mit der Post.,,,,,,,,,,,
B1,b1-42,Polizei & Strafrecht,,,recht,vorladung,Vorladung,noun,die,Vorladungen,summons,Die Vorladung liegt heute im Briefkasten.,,,,,,,,,12776,,
B1,b1-42,Polizei & Strafrecht,,,recht,aussage,Aussage,noun,die,Aussagen,statement,Ihre Aussage hilft der Polizei sehr.,,,,,,,,,2148,,
B1,b1-42,Polizei & Strafrecht,,,recht,haftstrafe,Haftstrafe,noun,die,Haftstrafen,prison sentence,Diese Haftstrafe ist sehr lang.,,,,,,,,,17240,,
B1,b1-42,Polizei & Strafrecht,,,recht,anzeigen,anzeigen,verb,,,to report to the police,Den Unfall zeigen wir bei der Polizei an.,zeigt an|zeigte an|angezeigt,haben,true,,,,,,6265,,
B1,b1-42,Polizei & Strafrecht,,,recht,ermitteln,ermitteln,verb,,,to investigate,Die Polizei ermittelt seit zwei Wochen.,ermittelt|ermittelte|ermittelt,haben,,,,,,,5249,,
B1,b1-42,Polizei & Strafrecht,,,recht,festnehmen,festnehmen,verb,,,to arrest,Am Bahnhof haben sie ihn festgenommen.,nimmt fest|nahm fest|festgenommen,haben,true,,,,,,5912,,
B1,b1-42,Polizei & Strafrecht,,,recht,aussagen,aussagen,verb,,,to testify,Vor Gericht sagt der Zeuge aus.,sagt aus|sagte aus|ausgesagt,haben,true,,,,,,3362,,
B1,b1-42,Polizei & Strafrecht,,,recht,verklagen,verklagen,verb,,,to sue,Die Firma verklagt ihren alten Chef.,verklagt|verklagte|verklagt,haben,,,,,,,5798,,
B1,b1-42,Polizei & Strafrecht,,,recht,unschuldig,unschuldig,adj,,,innocent,"Er sagt, er ist ganz unschuldig.",,,,,,,unschuldiger,am unschuldigsten,2005,,
B1,b1-42,Polizei & Strafrecht,,,recht,kriminell,kriminell,adj,,,criminal,So ein Verhalten ist kriminell.,,,,,,,krimineller,am kriminellsten,11295,,
B1,b1-42,Polizei & Strafrecht,,,recht,illegal,illegal,adj,,,illegal,Diese Arbeit ohne Papiere ist illegal.,,,,,,,illegaler,am illegalsten,4045,,
B1,b1-42,Polizei & Strafrecht,,,recht,legal,legal,adj,,,legal,Alles hier ist ganz legal.,,,,,,,,,5189,,
B1,b1-43,Maschinen & Werkstatt,,,technik,maschine,Maschine,noun,die,Maschinen,machine,Die Maschine läuft seit zehn Jahren ohne Problem.,,,,,,,,,1625,,
B1,b1-43,Maschinen & Werkstatt,,,technik,bohrmaschine,Bohrmaschine,noun,die,Bohrmaschinen,drill,Die Bohrmaschine ist im Keller.,,,,,,,,,39393,,
B1,b1-43,Maschinen & Werkstatt,,,technik,schraubenzieher,Schraubenzieher,noun,der,Schraubenzieher,screwdriver,Den Schraubenzieher findest du im Werkzeug.,,,,,,,,,16015,,
B1,b1-43,Maschinen & Werkstatt,,,technik,zange,Zange,noun,die,Zangen,pliers,Mit der Zange geht das viel leichter.,,,,,,,,,13528,,
B1,b1-43,Maschinen & Werkstatt,,,technik,saege,Säge,noun,die,Sägen,saw,Die Säge hängt an der Wand.,,,,,,,,,12124,,
B1,b1-43,Maschinen & Werkstatt,,,technik,schutzbrille,Schutzbrille,noun,die,Schutzbrillen,safety goggles,Beim Arbeiten trage ich immer eine Schutzbrille.,,,,,,,,,42309,,
B1,b1-43,Maschinen & Werkstatt,,,technik,ersatzteil,Ersatzteil,noun,der,Ersatzteile,spare part,Das Ersatzteil kommt in zwei Wochen.,,,,,,,,,39340,,
B1,b1-43,Maschinen & Werkstatt,,,technik,sensor,Sensor,noun,der,Sensoren,sensor,Der Sensor an der Tür funktioniert nicht.,,,,,,,,,22617,,
B1,b1-43,Maschinen & Werkstatt,,,technik,batterie,Batterie,noun,die,Batterien,battery,Die Batterie im Auto ist leer.,,,,,,,,,7234,,
B1,b1-43,Maschinen & Werkstatt,,,technik,leitung,Leitung,noun,die,Leitungen,"pipe, line",Die Leitung im Bad ist sehr alt.,,,,,,,,,2723,,
B1,b1-43,Maschinen & Werkstatt,,,technik,getriebe,Getriebe,noun,das,Getriebe,gearbox,Das Getriebe im Auto ist kaputt.,,,,,,,,,17254,,
B1,b1-43,Maschinen & Werkstatt,,,technik,antrieb,Antrieb,noun,der,Antriebe,drive,Der Antrieb von der Maschine ist stark.,,,,,,,,,8192,,
B1,b1-43,Maschinen & Werkstatt,,,technik,ventil,Ventil,noun,das,Ventile,valve,Am Reifen ist das Ventil kaputt.,,,,,,,,,14991,,
B1,b1-43,Maschinen & Werkstatt,,,technik,pumpe,Pumpe,noun,die,Pumpen,pump,Die Pumpe im Keller läuft jeden Tag.,,,,,,,,,11519,,
B1,b1-43,Maschinen & Werkstatt,,,technik,schlauch,Schlauch,noun,der,Schläuche,hose,Den Schlauch brauchen wir für den Garten.,,,,,,,,,8655,,
B1,b1-43,Maschinen & Werkstatt,,,technik,werkbank,Werkbank,noun,die,Werkbänke,workbench,In der Werkstatt steht eine große Werkbank.,,,,,,,,,,,
B1,b1-43,Maschinen & Werkstatt,,,technik,bohren,bohren,verb,,,to drill,Hier darf man nicht in die Wand bohren.,bohrt|bohrte|gebohrt,haben,,,,,,,10283,,
B1,b1-43,Maschinen & Werkstatt,,,technik,saegen,sägen,verb,,,to saw,Im Garten sägt er einen alten Ast.,sägt|sägte|gesägt,haben,,,,,,,23041,,
B1,b1-43,Maschinen & Werkstatt,,,technik,schrauben,schrauben,verb,,,"to screw, to tinker",Er schraubt jeden Samstag an seinem Auto.,schraubt|schraubte|geschraubt,haben,,,,,,,13341,,
B1,b1-43,Maschinen & Werkstatt,,,technik,montieren,montieren,verb,,,"to fit, to assemble",Die neue Küche montieren sie am Freitag.,montiert|montierte|montiert,haben,,,,,,,45492,,
B1,b1-43,Maschinen & Werkstatt,,,technik,einbauen,einbauen,verb,,,to install,Die Waschmaschine bauen sie morgen ein.,baut ein|baute ein|eingebaut,haben,true,,,,,,15183,,
B1,b1-43,Maschinen & Werkstatt,,,technik,elektrisch,elektrisch,adj,,,electric,Unser Auto ist seit Mai elektrisch.,,,,,,,,,23175,,
B1,b1-43,Maschinen & Werkstatt,,,technik,mechanisch,mechanisch,adj,,,mechanical,Der Fehler ist mechanisch und nicht digital.,,,,,,,mechanischer,am mechanischsten,34220,,
B1,b1-43,Maschinen & Werkstatt,,,technik,defekt,defekt,adj,,,faulty,Der Motor ist leider defekt.,,,,,,,,,9524,,
B1,b1-43,Maschinen & Werkstatt,,,technik,robust,robust,adj,,,sturdy,Dieses Werkzeug ist sehr robust.,,,,,,,robuster,am robustesten,23664,,
B1,b1-44,Sport & Draußen,,,freizeit,wettbewerb,Wettbewerb,noun,der,Wettbewerbe,competition,Am Sonntag ist ein Wettbewerb für Kinder.,,,,,,,,,4867,,
B1,b1-44,Sport & Draußen,,,freizeit,sportart,Sportart,noun,die,Sportarten,type of sport,Schwimmen ist meine liebste Sportart.,,,,,,,,,32818,,
B1,b1-44,Sport & Draußen,,,freizeit,trainingsplan,Trainingsplan,noun,der,Trainingspläne,training plan,Mein Trainingsplan ist für zwölf Wochen.,,,,,,,,,,,
B1,b1-44,Sport & Draußen,,,freizeit,turnschuh,Turnschuh,noun,der,Turnschuhe,"trainer, gym shoe",Für die Halle brauche ich neue Turnschuhe.,,,,,,,,,45308,,
B1,b1-44,Sport & Draußen,,,freizeit,umkleide,Umkleide,noun,die,Umkleiden,changing room,Die Umkleide ist gleich neben der Halle.,,,,,,,,,20421,,
B1,b1-44,Sport & Draußen,,,freizeit,sporthalle,Sporthalle,noun,die,Sporthallen,sports hall,In der Sporthalle ist es immer warm.,,,,,,,,,22467,,
B1,b1-44,Sport & Draußen,,,freizeit,spielfeld,Spielfeld,noun,das,Spielfelder,"pitch, field",Das Spielfeld ist nach dem Regen sehr nass.,,,,,,,,,13495,,
B1,b1-44,Sport & Draußen,,,freizeit,torwart,Torwart,noun,der,Torwarte,goalkeeper,Unser Torwart ist erst sechzehn Jahre alt.,,,,,,,,,25736,,
B1,b1-44,Sport & Draußen,,,freizeit,anfaenger,Anfänger,noun,der,Anfänger,beginner,Der Kurs ist auch für Anfänger gut.,,,,,,,,,7253,,
B1,b1-44,Sport & Draußen,,,freizeit,rekord,Rekord,noun,der,Rekorde,record,Sein Rekord hält schon zehn Jahre.,,,,,,,,,7711,,
B1,b1-44,Sport & Draußen,,,freizeit,ausruestung,Ausrüstung,noun,die,Ausrüstungen,equipment,Meine Ausrüstung ist schon sehr alt.,,,,,,,,,3963,,
B1,b1-44,Sport & Draußen,,,freizeit,wanderweg,Wanderweg,noun,der,Wanderwege,hiking trail,Der Wanderweg zum Gipfel ist gut.,,,,,,,,,,,
B1,b1-44,Sport & Draußen,,,freizeit,freizeitpark,Freizeitpark,noun,der,Freizeitparks,theme park,Im Freizeitpark gibt es viel für Kinder.,,,,,,,,,37469,,
B1,b1-44,Sport & Draußen,,,freizeit,grillplatz,Grillplatz,noun,der,Grillplätze,barbecue area,Am Fluss gibt es einen Grillplatz.,,,,,,,,,,,
B1,b1-44,Sport & Draußen,,,freizeit,lagerfeuer,Lagerfeuer,noun,das,Lagerfeuer,campfire,Am Abend machen wir ein Lagerfeuer.,,,,,,,,,14287,,
B1,b1-44,Sport & Draußen,,,freizeit,picknick,Picknick,noun,das,Picknicke,picnic,Im Park machen wir ein Picknick.,,,,,,,,,6994,,
B1,b1-44,Sport & Draußen,,,freizeit,klettern,klettern,verb,,,to climb,Am Wochenende klettern wir in der Halle.,klettert|kletterte|geklettert,sein,,,,,,,6387,,
B1,b1-44,Sport & Draußen,,,freizeit,werfen,werfen,verb,,,to throw,Die Kinder werfen den Ball sehr weit.,wirft|warf|geworfen,haben,,,,,,,1428,,
B1,b1-44,Sport & Draußen,,,freizeit,fangen,fangen,verb,,,to catch,Der Torwart fängt den Ball sicher.,fängt|fing|gefangen,haben,,,,,,,981,,
B1,b1-44,Sport & Draußen,,,freizeit,anfeuern,anfeuern,verb,,,to cheer on,Die Eltern feuern die Mannschaft laut an.,feuert an|feuerte an|angefeuert,haben,true,,,,,,28754,,
B1,b1-44,Sport & Draußen,,,freizeit,grillen,grillen,verb,,,to barbecue,Im Sommer grillen wir jeden Samstag.,grillt|grillte|gegrillt,haben,,,,,,,8658,,
B1,b1-44,Sport & Draußen,,,freizeit,fair,fair,adj,,,fair,Unser Trainer ist immer fair.,,,,,,,fairer,am fairsten,1882,,
B1,b1-44,Sport & Draußen,,,freizeit,anstrengend,anstrengend,adj,,,exhausting,Dieses Training ist für mich sehr anstrengend.,,,,,,,anstrengender,am anstrengendsten,5356,,
B1,b1-44,Sport & Draußen,,,freizeit,abwechslungsreich,abwechslungsreich,adj,,,varied,Der Kurs ist sehr abwechslungsreich.,,,,,,,abwechslungsreicher,am abwechslungsreichsten,,,
B1,b1-44,Sport & Draußen,,,freizeit,wetterfest,wetterfest,adj,,,weatherproof,Meine Jacke ist ganz wetterfest.,,,,,,,wetterfester,am wetterfestesten,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,reiseziel,Reiseziel,noun,das,Reiseziele,destination,Unser Reiseziel ist dieses Jahr die Küste.,,,,,,,,,43496,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,hinfahrt,Hinfahrt,noun,die,Hinfahrten,outward journey,Die Hinfahrt dauert sechs Stunden.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,rueckfahrt,Rückfahrt,noun,die,Rückfahrten,return journey,Für die Rückfahrt nehmen wir den Zug.,,,,,,,,,22291,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,schliessfach,Schließfach,noun,das,Schließfächer,locker,Das Gepäck lassen wir im Schließfach.,,,,,,,,,9981,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,reiseapotheke,Reiseapotheke,noun,die,Reiseapotheken,travel first-aid kit,In die Reiseapotheke kommen auch Pflaster.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,wegbeschreibung,Wegbeschreibung,noun,die,Wegbeschreibungen,directions,Die Wegbeschreibung schicke ich dir per E-Mail.,,,,,,,,,29386,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,orientierung,Orientierung,noun,die,Orientierungen,sense of direction,In der fremden Stadt fehlt mir die Orientierung.,,,,,,,,,17943,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,zeitverschiebung,Zeitverschiebung,noun,die,Zeitverschiebungen,time difference,Die Zeitverschiebung sind hier sechs Stunden.,,,,,,,,,40112,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,reiseleiter,Reiseleiter,noun,der,Reiseleiter,tour guide,Der Reiseleiter erklärt uns die Altstadt.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,gruppenreise,Gruppenreise,noun,die,Gruppenreisen,group tour,Eine Gruppenreise ist mir zu voll.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,pauschalreise,Pauschalreise,noun,die,Pauschalreisen,package holiday,Die Pauschalreise kostet alles zusammen tausend Euro.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,aussichtspunkt,Aussichtspunkt,noun,der,Aussichtspunkte,viewpoint,Vom Aussichtspunkt sehen Sie das ganze Tal.,,,,,,,,,39572,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,wanderkarte,Wanderkarte,noun,die,Wanderkarten,hiking map,Ohne Wanderkarte gehe ich nicht in die Berge.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,rastplatz,Rastplatz,noun,der,Rastplätze,rest area,Auf dem Rastplatz machen wir eine Pause.,,,,,,,,,38032,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,gastgeber,Gastgeber,noun,der,Gastgeber,host,Unser Gastgeber kocht jeden Abend für uns.,,,,,,,,,9513,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,reisezeit,Reisezeit,noun,die,Reisezeiten,time to travel,Die beste Reisezeit ist hier der Mai.,,,,,,,,,,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,orientieren,orientieren,verb,,,to find one's way,In der Innenstadt orientiere ich mich gut.,orientiert|orientierte|orientiert,haben,,true,,,,,25013,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,aufbrechen,aufbrechen,verb,,,to set off,Am Morgen brechen wir um sechs auf.,bricht auf|brach auf|aufgebrochen,haben,true,,,,,,6040,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,erkunden,erkunden,verb,,,to explore,Zu Fuß erkunden wir die Altstadt.,erkundet|erkundete|erkundet,haben,,,,,,,12791,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,rasten,rasten,verb,,,"to rest, to take a break",Nach zwei Stunden rasten wir kurz.,rastet|rastete|gerastet,haben,,,,,,,17827,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,mitfahren,mitfahren,verb,,,to ride along,Meine Schwester fährt im Auto mit.,fährt mit|fuhr mit|mitgefahren,sein,true,,,,,,6263,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,unterwegs,unterwegs,adj,,,on the move,Den ganzen Tag sind wir unterwegs.,,,,,,,,,954,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,entfernt,entfernt,adj,,,"away, distant",Der Bahnhof ist nur zehn Minuten entfernt.,,,,,,,entfernter,am entferntesten,1252,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,ausgebucht,ausgebucht,adj,,,fully booked,Das Hotel ist im August immer ausgebucht.,,,,,,,,,12066,,
B1,b1-45,Unterwegs & Orientierung,,,reisen,spontan,spontan,adj,,,spontaneous,Wir fahren spontan ans Meer.,,,,,,,spontaner,am spontansten,8525,,
B1,b1-46,Essen außer Haus,,,essen,buffet,Buffet,noun,das,Buffets,buffet,Am Buffet nehme ich immer zu viel.,,,,,,,,,14378,,
B1,b1-46,Essen außer Haus,,,essen,lieferdienst,Lieferdienst,noun,der,Lieferdienste,delivery service,Am Freitag bestellen wir beim Lieferdienst.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,getraenkekarte,Getränkekarte,noun,die,Getränkekarten,drinks menu,Die Getränkekarte liegt auf dem Tisch.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,beilage,Beilage,noun,die,Beilagen,side dish,Als Beilage nehme ich lieber Salat.,,,,,,,,,32449,,
B1,b1-46,Essen außer Haus,,,essen,unvertraeglichkeit,Unverträglichkeit,noun,die,Unverträglichkeiten,intolerance,Ich habe eine Unverträglichkeit gegen Milch.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,zusatzstoff,Zusatzstoff,noun,der,Zusatzstoffe,additive,In diesem Saft sind keine Zusatzstoffe.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,bioladen,Bioladen,noun,der,Bioläden,organic shop,Im Bioladen kaufe ich nur Gemüse.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,mittagstisch,Mittagstisch,noun,der,Mittagstische,lunch menu,Der Mittagstisch kostet hier acht Euro.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,gastronomie,Gastronomie,noun,die,Gastronomien,catering trade,In der Gastronomie arbeitet man auch abends.,,,,,,,,,43682,,
B1,b1-46,Essen außer Haus,,,essen,servicekraft,Servicekraft,noun,die,Servicekräfte,service staff,Die Servicekraft bringt die Getränke sofort.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,stammgast,Stammgast,noun,der,Stammgäste,regular customer,In diesem Café bin ich Stammgast.,,,,,,,,,25545,,
B1,b1-46,Essen außer Haus,,,essen,essgewohnheit,Essgewohnheit,noun,die,Essgewohnheiten,eating habit,Meine Essgewohnheiten haben sich stark geändert.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,snack,Snack,noun,der,Snacks,snack,Am Nachmittag esse ich einen kleinen Snack.,,,,,,,,,15317,,
B1,b1-46,Essen außer Haus,,,essen,rohkost,Rohkost,noun,die,–,raw food,Als Rohkost esse ich gern Karotten.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,fastfood,Fastfood,noun,das,Fastfoods,fast food,Fastfood gibt es bei uns selten.,,,,,,,,,42481,,
B1,b1-46,Essen außer Haus,,,essen,spezialitaet,Spezialität,noun,die,Spezialitäten,speciality,Diese Suppe ist eine Spezialität aus der Region.,,,,,,,,,8280,,
B1,b1-46,Essen außer Haus,,,essen,servieren,servieren,verb,,,to serve,Der Kellner serviert das Essen sehr schnell.,serviert|servierte|serviert,haben,,,,,,,6729,,
B1,b1-46,Essen außer Haus,,,essen,vertragen,vertragen,verb,,,to tolerate,Milch vertrage ich leider nicht gut.,verträgt|vertrug|vertragen,haben,,,,,,,4210,,
B1,b1-46,Essen außer Haus,,,essen,abraeumen,abräumen,verb,,,to clear away,Nach dem Essen räumen wir den Tisch ab.,räumt ab|räumte ab|abgeräumt,haben,true,,,,,,21507,,
B1,b1-46,Essen außer Haus,,,essen,nachbestellen,nachbestellen,verb,,,to order more,Beim Kellner bestellen wir noch Wasser nach.,bestellt nach|bestellte nach|nachbestellt,haben,true,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,einpacken,einpacken,verb,,,to pack up,Das Essen packen wir für zu Hause ein.,packt ein|packte ein|eingepackt,haben,true,,,,,,8721,,
B1,b1-46,Essen außer Haus,,,essen,laktosefrei,laktosefrei,adj,,,lactose-free,Diese Milch ist laktosefrei.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,glutenfrei,glutenfrei,adj,,,gluten-free,Für meine Tochter brauche ich glutenfreies Brot.,,,,,,,,,,,
B1,b1-46,Essen außer Haus,,,essen,vegan,vegan,adj,,,vegan,Mein Sohn isst seit einem Jahr vegan.,,,,,,,,,45010,,
B1,b1-46,Essen außer Haus,,,essen,hausgemacht,hausgemacht,adj,,,home-made,Der Kuchen hier ist hausgemacht.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,fuehrungskraft,Führungskraft,noun,die,Führungskräfte,"manager, executive",Als Führungskraft trägt sie Verantwortung für zwanzig Leute.,,,,,,,,,34303,,
B2,b2-01,Führung & Organisation,,,arbeit,personalentwicklung,Personalentwicklung,noun,die,Personalentwicklungen,staff development,Die Personalentwicklung bietet jedes Jahr neue Kurse an.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,zielvereinbarung,Zielvereinbarung,noun,die,Zielvereinbarungen,performance agreement,"In der Zielvereinbarung steht, was ich dieses Jahr erreiche.",,,,,,,,,,,
